Offer Display Name,Durable Offer ID,Provisioning ID,Offer Type,Duration,Billing Frequency,Min Seat Count,Max Seat Count,Offer Limit,Offer Limit Scope,Depends On,Can Convert To,Offer URI,LearnMoreLink,Offer Display Description,Allowed Countries
Dynamics 365 Marketing Addnl Contacts Tier 2 for Students,f7d33505-b6ae-40ba-a711-bafed8fb722b,DYN365_MARKETING_CONTACT_ADDON_T2,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,643161bc-f76d-4908-9153-7eeab54c7447;00b75335-3cce-4b08-acd6-2b795f922137;50072d1d-f1d5-446f-8427-6b7ae1f5c20c;7d997620-324c-4929-85a1-e977fec5a684;b7772766-c8c5-4849-b339-fa7ab5c38980;25456ae3-d6ec-4198-bf62-3887c16ee52e;dde30e93-842d-4d0b-98e1-2b2ab05f1269;8f052482-6572-487e-b7e9-070a9c7e549a;3f35dc5b-b08a-46b5-945b-a14d6cc5f5f8;aa20b0cc-a88a-4fe4-9458-93cb73a14d59;90fa6840-b6f3-40d7-8ecc-0af19847799c;00282a15-250d-4e01-8534-aa9866c3f252;3348abf6-bb5a-4836-a85b-aacc0d7e1e6c;cb277332-3931-4548-9053-1ee075c1d7b5;c45a2230-2ae2-46d2-adaa-0806ac6c6b9f;36f0712d-e88a-496d-9d33-4a0bf21e2e40;89407873-da0e-45ba-93cb-1f350da2f40f;bb8f16fd-5408-4a5c-80c3-759c0beae558;daa51547-8c69-4a4b-b756-33af65d3f804,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/f7d33505-b6ae-40ba-a711-bafed8fb722b,,Subscription that includes Additional Contacts for Dynamics 365 Marketing. Each unit covers 50K Contacts.,"Bahrain;Guatemala;Liechtenstein;Mongolia;Martinique;Togo;Taiwan;Liberia;Palau;English (French Southern Territories);Bouvet Island;British Indian Ocean Territory;U.S. Outlying Islands;Wallis and Futuna;Yemen;Heard And Mc Donald Islands;Antarctica;Vanuatu;Tuvalu;Tokelau;Swaziland;Somalia;São Tomé and Príncipe;Sierra Leone;St Helena, Ascension, Tristan da Cunha;Solomon Islands;Pitcairn Islands;Nauru;Niue;Norfolk Island;Mauritania;Northern Mariana Islands;Lesotho;Kiribati;Guinea-Bissau;Christmas Island;Cook Islands;Central African Republic;Equatorial Guinea;Eritrea;Kosovo;Cocos (Keeling) Islands;Burkina Faso;Svalbard and Jan Mayen;Saint Barthélemy;Åland Islands;South Georgia And The South Sandwich Islands;South Sudan;Chad;Samoa;Saint Pierre and Miquelon;Montserrat;British Virgin Islands;Niger;Haiti;Guyana;Guam;Guinea;Gambia;Gibraltar;Guernsey;Micronesia;Grenada;Falkland Islands;Gabon;Dominica;Djibouti;Zambia;South Africa;Congo (DRC);Congo;American Samoa;Zimbabwe;U.S. Virgin Islands;Venezuela;Mayotte;Vietnam;Saint Vincent and the Grenadines;Holy See (Vatican City);United States;Uzbekistan;Uruguay;Tanzania;Ukraine;Uganda;Trinidad and Tobago;Turkey;Tunisia;Tonga;Turkmenistan;Timor-Leste;Tajikistan;El Salvador;Thailand;Turks and Caicos Islands;Sint Maarten;Philippines;San Marino;Suriname;Senegal;Slovakia;Sweden;Slovenia;Singapore;Seychelles;Saudi Arabia;Rwanda;Qatar;Russia;Serbia;Réunion;Romania;Paraguay;Puerto Rico;Portugal;Palestinian Territory, Occupied;Pakistan;Poland;Papua New Guinea;Peru;French Polynesia;New Zealand;Nepal;Panama;Oman;Norway;Netherlands;New Caledonia;Nicaragua;Nigeria;Mexico;Namibia;Malaysia;Mozambique;Malawi;Maldives;Mauritius;Malta;Macao SAR;Myanmar;Macedonia, FYRO;Mali;Marshall Islands;Moldova;Madagascar;Saint Martin;Montenegro;Morocco;Latvia;Libya;Monaco;Lithuania;Sri Lanka;Luxembourg;Saint Lucia;Lebanon;Laos;Kazakhstan;Cayman Islands;Saint Kitts and Nevis;Kuwait;Comoros;Korea;Kyrgyzstan;Cambodia;Jersey;Kenya;Japan;Jamaica;Jordan;Iraq;Iceland;Italy;India;Isle of Man;Israel;Hungary;Ireland;Indonesia;Greece;Croatia;Honduras;Guadeloupe;Hong Kong SAR;Greenland;French Guiana;Ghana;Fiji;Georgia;United Kingdom;France;Faroe Islands;Egypt;Finland;Ethiopia;Ecuador;Estonia;Spain;Algeria;Dominican Republic;Denmark;Germany;Czechia;Cyprus;Costa Rica;Curaçao;Cape Verde;Cameroon;Chile;Côte d’Ivoire;Colombia;Belize;Switzerland;Belarus;Canada;Bhutan;Botswana;Bahamas;Bolivia;Brunei;Brazil;Bonaire, Sint Eustatius and Saba;Bermuda;Benin;Burundi;Bulgaria;Belgium;Bangladesh;Barbados;Aruba;Bosnia and Herzegovina;Austria;Azerbaijan;Australia;Argentina;Angola;Armenia;Antigua and Barbuda;Albania;United Arab Emirates;Anguilla;Andorra;Afghanistan"
Dynamics 365 Customer Service Chatbot session add-on,fe07640e-7875-4f92-9a92-1e517156d04e,DYN365_CS_CHATBOT,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,725d5132-22a7-42d8-8a9b-988549a565f7;4ed982c3-1986-413b-8b40-4ba3267775f7;01f8a684-cf0f-4adb-b0c7-f94cbbea691f;03a0e68f-3145-4eda-a73a-e438495122b0;56345700-cdca-4fc3-8fc1-ac88b4ced0b1;c4da3d55-386b-4d09-afdd-3ad9795a5545;964296f3-82b8-47a5-a54d-e933d35a933d;76223816-9efb-4bfd-a761-50703187a265;cfa8789f-56d5-4a82-96d8-01aa7e2896dc;16b71874-cc11-44db-91cf-56badc7b53cd;921cb1b8-a289-4437-a0b8-11104bcc3cba;4443cb9e-651e-4295-be7c-5bc89d1e3916;bb30b486-53be-4ecf-bb85-6f50979f0579;1e51e973-0bb4-4358-8202-c417f8239bc0;e6467568-7452-4ad6-948f-ea83a1d8c69c;2d691bc1-f5cb-4639-836a-04af74bb1eb5;71c5d4a8-a6b5-4fe6-a411-0c3cf35dae81;c0843120-8e35-48a6-aa11-ecc82571fc69;d63919c6-282d-4530-8b36-17271c446a68;09fdfa2e-a64e-4589-a550-3416214d2594;b4a8bf73-4a84-42b9-a747-1e9145258bf5;349fc43d-f262-4703-9f46-9b030fb9a6f9;94e48c24-3327-4c50-a026-445bc86aa603;a82e4a9d-7da4-41f9-9129-19c2d54100bc;62cd984c-caa7-46fb-a6d2-80aaf70c98bd;ade46300-5273-4080-b1f6-8feda26dcecf;0d981a8a-c4cf-4da8-9550-81ecc3fd4ded;c891f143-b4d2-4f2a-beea-e2c96a044b1f;04e69be9-3bf0-4461-8eee-c83dae1439c8;696a7e6b-4017-49b9-89d6-028e9d1aeb26;c4997f4e-9ec2-48d5-9cb7-026c3ce72662;58cd6573-6784-4467-b2fc-1a06bb874ed6;bf0a886b-6be8-440f-aa52-4959dfbc0b5a;cd21662b-5780-4263-8e1e-697ed4931c2e;02941bea-4df5-4eb2-b20a-7dc0f6879d48;f2b9f0f2-9c96-4bfb-90a0-1641f8092be6;a04227c6-dbe1-4bca-abbc-ffe05a756c6c;fa53db0c-64af-4c1c-a0e9-47186c7bac57;ecb1b235-b7da-4cd1-a329-c33bab25cfe5;52e3b82a-8035-4fd9-8f42-a709c6e6aaac;3bab1b9d-e4e1-4c30-94b8-3a6ebd4952b8;56433e2b-3378-4b35-867d-31ebb879deac;4746f734-c956-4fbe-b2b3-48c6d34f8dc2;391c8b72-56d2-4e30-9de2-a156b2888423;302f003f-c5bf-4c66-b748-0acc40f64391;b3bd9735-0d13-4244-ad2d-3dc1ed860cd1;90721666-ed17-4dc6-aee9-7a6b9390b901;54eb7099-0bfc-40be-b6e9-9064ceaf1dd3,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/fe07640e-7875-4f92-9a92-1e517156d04e,,This license is required if an individual with Chat or Digital Messaging SKU permissions exceeds the seeded 50 chatbot sessions per month threshold. Purchase of this license grants 100 additional chatbot sessions per tenant.,"Finland;Kazakhstan;Mozambique;Slovakia;Central African Republic;British Indian Ocean Territory;Bouvet Island;U.S. Outlying Islands;English (French Southern Territories);Heard And Mc Donald Islands;Yemen;Wallis and Futuna;Vanuatu;Antarctica;Tuvalu;Tokelau;Swaziland;São Tomé and Príncipe;Somalia;Sierra Leone;St Helena, Ascension, Tristan da Cunha;Solomon Islands;Palau;Pitcairn Islands;Niue;Nauru;Northern Mariana Islands;Norfolk Island;Mauritania;Lesotho;Eritrea;Kiribati;Guinea-Bissau;Equatorial Guinea;Christmas Island;Cook Islands;Cocos (Keeling) Islands;Burkina Faso;Kosovo;Svalbard and Jan Mayen;Åland Islands;South Georgia And The South Sandwich Islands;South Sudan;Saint Barthélemy;Samoa;Chad;British Virgin Islands;Saint Pierre and Miquelon;Montserrat;Niger;Guam;Haiti;Guyana;Gibraltar;Guinea;Gambia;Guernsey;Grenada;Liberia;Gabon;Micronesia;Dominica;Falkland Islands;Djibouti;Congo;Congo (DRC);American Samoa;Zimbabwe;Zambia;South Africa;Mayotte;Vietnam;Saint Vincent and the Grenadines;U.S. Virgin Islands;Venezuela;Holy See (Vatican City);Uzbekistan;Uruguay;United States;Uganda;Ukraine;Tanzania;Taiwan;Trinidad and Tobago;Turkey;Tonga;Turkmenistan;Tunisia;Timor-Leste;Thailand;Togo;Tajikistan;Sint Maarten;Turks and Caicos Islands;El Salvador;Suriname;Senegal;San Marino;Slovenia;Singapore;Sweden;Seychelles;Saudi Arabia;Rwanda;Russia;Serbia;Romania;Réunion;Qatar;Paraguay;Palestinian Territory, Occupied;Portugal;Puerto Rico;Poland;Pakistan;Philippines;Papua New Guinea;Panama;French Polynesia;Peru;Nepal;Oman;New Zealand;Netherlands;Nicaragua;Norway;Nigeria;New Caledonia;Namibia;Mexico;Malaysia;Malawi;Maldives;Mauritius;Malta;Mongolia;Martinique;Macao SAR;Myanmar;Mali;Madagascar;Macedonia, FYRO;Marshall Islands;Saint Martin;Montenegro;Moldova;Monaco;Morocco;Liechtenstein;Libya;Latvia;Luxembourg;Lithuania;Sri Lanka;Saint Lucia;Lebanon;Laos;Kuwait;Cayman Islands;Korea;Saint Kitts and Nevis;Comoros;Cambodia;Kyrgyzstan;Kenya;Japan;Jordan;Italy;Jamaica;Jersey;Iceland;Iraq;India;Isle of Man;Israel;Ireland;Indonesia;Hungary;Croatia;Honduras;Hong Kong SAR;Guadeloupe;Guatemala;Greenland;Greece;Ghana;French Guiana;Georgia;United Kingdom;France;Faroe Islands;Fiji;Ethiopia;Spain;Egypt;Estonia;Ecuador;Algeria;Dominican Republic;Denmark;Germany;Czechia;Cyprus;Curaçao;Cape Verde;Costa Rica;Côte d’Ivoire;Colombia;Cameroon;Switzerland;Chile;Canada;Belize;Belarus;Bhutan;Botswana;Bahamas;Brazil;Bonaire, Sint Eustatius and Saba;Bolivia;Brunei;Bermuda;Benin;Burundi;Bahrain;Bulgaria;Belgium;Bangladesh;Barbados;Azerbaijan;Bosnia and Herzegovina;Australia;Aruba;Austria;Argentina;Angola;Armenia;Antigua and Barbuda;Albania;Anguilla;Andorra;Afghanistan;United Arab Emirates"
Dynamics 365 Customer Insights Attach (Nonprofit Staff Pricing),8a0b610b-cf54-4188-980e-7492926b4c13,DYN365_CUSTOMER_INSIGHTS_ATTACH,Purchase,1 Year,Monthly;Annually,1,10000000,0,None,,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/8a0b610b-cf54-4188-980e-7492926b4c13,,Subscription that includes Dynamics 365 Customer Insights Attach,"Qatar;El Salvador;Holy See (Vatican City);Palau;British Indian Ocean Territory;Bouvet Island;Heard And Mc Donald Islands;English (French Southern Territories);Tokelau;Wallis and Futuna;Yemen;U.S. Outlying Islands;Vanuatu;Tuvalu;Antarctica;St Helena, Ascension, Tristan da Cunha;Swaziland;São Tomé and Príncipe;Somalia;Sierra Leone;Norfolk Island;Solomon Islands;Mauritania;Pitcairn Islands;Niue;Lesotho;Nauru;Northern Mariana Islands;Kiribati;Equatorial Guinea;Guinea-Bissau;Christmas Island;Eritrea;Cook Islands;Samoa;Central African Republic;Burkina Faso;Cocos (Keeling) Islands;South Georgia And The South Sandwich Islands;Åland Islands;Svalbard and Jan Mayen;Kosovo;Chad;South Sudan;British Virgin Islands;Saint Barthélemy;Saint Pierre and Miquelon;Haiti;Guyana;Montserrat;Niger;Guernsey;Guam;Guinea;Grenada;Gambia;Gibraltar;Dominica;Micronesia;Gabon;Liberia;Falkland Islands;Djibouti;Congo;Congo (DRC);South Africa;American Samoa;Zimbabwe;Zambia;Venezuela;Mayotte;Uzbekistan;U.S. Virgin Islands;Vietnam;Saint Vincent and the Grenadines;Trinidad and Tobago;Uruguay;United States;Uganda;Tanzania;Ukraine;Turkmenistan;Taiwan;Turkey;Tonga;Tunisia;Timor-Leste;Turks and Caicos Islands;Tajikistan;Thailand;Togo;Sint Maarten;Suriname;Senegal;San Marino;Seychelles;Slovakia;Slovenia;Singapore;Sweden;Serbia;Réunion;Rwanda;Saudi Arabia;Romania;Russia;Puerto Rico;Paraguay;Portugal;Palestinian Territory, Occupied;Poland;Pakistan;Philippines;French Polynesia;Peru;Papua New Guinea;Panama;Netherlands;Oman;Nepal;New Zealand;Norway;Namibia;Nicaragua;New Caledonia;Nigeria;Mexico;Malaysia;Mozambique;Malawi;Maldives;Malta;Mauritius;Martinique;Mali;Macao SAR;Mongolia;Myanmar;Macedonia, FYRO;Madagascar;Marshall Islands;Saint Martin;Libya;Montenegro;Latvia;Monaco;Morocco;Sri Lanka;Moldova;Lithuania;Luxembourg;Liechtenstein;Cayman Islands;Saint Lucia;Lebanon;Laos;Kazakhstan;Comoros;Kuwait;Korea;Kenya;Saint Kitts and Nevis;Cambodia;Kyrgyzstan;Japan;Jamaica;Jersey;Jordan;Italy;Iceland;Iraq;Indonesia;India;Isle of Man;Croatia;Israel;Ireland;Hungary;Honduras;Hong Kong SAR;Ghana;Guatemala;Greece;Guadeloupe;Greenland;French Guiana;Georgia;United Kingdom;France;Faroe Islands;Finland;Fiji;Ecuador;Ethiopia;Spain;Egypt;Estonia;Algeria;Germany;Dominican Republic;Curaçao;Denmark;Costa Rica;Cyprus;Czechia;Colombia;Cape Verde;Chile;Cameroon;Côte d’Ivoire;Switzerland;Canada;Belize;Belarus;Botswana;Bhutan;Bahamas;Bermuda;Brazil;Bonaire, Sint Eustatius and Saba;Bolivia;Brunei;Bahrain;Benin;Bulgaria;Burundi;Belgium;Bangladesh;Bosnia and Herzegovina;Barbados;Azerbaijan;Aruba;Armenia;Australia;Austria;Argentina;Angola;Andorra;Albania;Anguilla;Afghanistan;Antigua and Barbuda;United Arab Emirates"
Dynamics 365 Sales Enterprise for Government From SA From VL/DPL,2a344207-d2f1-4c44-8f23-b5c0d613a7f0,D365_ENTERPRISE_SALES_GOV,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/2a344207-d2f1-4c44-8f23-b5c0d613a7f0,,"User subscription that includes Dynamics 365 Sales, Enterprise edition.",Puerto Rico;U.S. Virgin Islands;United States
Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer for Students,089b9307-fe82-47fa-9d73-a06ee42f531b,D365_CUSTOMER_SERVICE_ENT_ATTACH,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/089b9307-fe82-47fa-9d73-a06ee42f531b,,Attach user subscription offering for Dynamics 365 Customer Service Enterprise. Requires qualifying Dynamics 365 base offer.,"St Helena, Ascension, Tristan da Cunha;Solomon Islands;Bouvet Island;English (French Southern Territories);U.S. Outlying Islands;Tuvalu;Yemen;Heard And Mc Donald Islands;British Indian Ocean Territory;Tokelau;Vanuatu;Wallis and Futuna;Somalia;Antarctica;Swaziland;Sierra Leone;São Tomé and Príncipe;Niue;Northern Mariana Islands;Nauru;Pitcairn Islands;Palau;Mauritania;Norfolk Island;Eritrea;Christmas Island;Lesotho;Central African Republic;Guinea-Bissau;Kiribati;Kosovo;Equatorial Guinea;Cocos (Keeling) Islands;Burkina Faso;Samoa;Cook Islands;Åland Islands;Svalbard and Jan Mayen;Gambia;British Virgin Islands;South Sudan;Guyana;South Georgia And The South Sandwich Islands;Saint Barthélemy;Chad;Saint Pierre and Miquelon;Montserrat;Niger;Haiti;Gibraltar;Guinea;Guam;Zimbabwe;Gabon;Liberia;Guernsey;Grenada;Micronesia;Dominica;Falkland Islands;Djibouti;Congo;Congo (DRC);American Samoa;Zambia;South Africa;U.S. Virgin Islands;Mayotte;Vietnam;Venezuela;Ukraine;Uganda;Saint Vincent and the Grenadines;Holy See (Vatican City);Tanzania;Uzbekistan;United States;Uruguay;Timor-Leste;Taiwan;Turkey;Trinidad and Tobago;Tunisia;Tonga;Turks and Caicos Islands;Turkmenistan;Tajikistan;Senegal;Togo;Thailand;Sint Maarten;Singapore;El Salvador;Suriname;Sweden;San Marino;Slovakia;Slovenia;Seychelles;Saudi Arabia;Réunion;Russia;Rwanda;Portugal;Paraguay;Serbia;Romania;Palestinian Territory, Occupied;Puerto Rico;Qatar;Poland;Philippines;Pakistan;Papua New Guinea;Netherlands;French Polynesia;Panama;Peru;Oman;Nepal;New Zealand;Nicaragua;Mexico;Norway;New Caledonia;Nigeria;Namibia;Mozambique;Malaysia;Mongolia;Malawi;Mauritius;Maldives;Kyrgyzstan;Cayman Islands;Marshall Islands;Myanmar;Malta;Martinique;Macao SAR;Macedonia, FYRO;Mali;Saint Martin;Madagascar;Montenegro;Moldova;Luxembourg;Monaco;Morocco;Libya;Saint Lucia;Latvia;Sri Lanka;Liechtenstein;Lithuania;Lebanon;Kazakhstan;Laos;Kuwait;Saint Kitts and Nevis;Korea;Comoros;Cambodia;Kenya;Japan;Iceland;Jordan;India;Iraq;Jamaica;Jersey;Italy;Isle of Man;Israel;Hong Kong SAR;Hungary;Indonesia;Ireland;Croatia;Honduras;Guatemala;Greece;France;Georgia;United Kingdom;Guadeloupe;Ghana;Greenland;French Guiana;Fiji;Finland;Faroe Islands;Ethiopia;Spain;Egypt;Estonia;Curaçao;Ecuador;Dominican Republic;Algeria;Denmark;Czechia;Germany;Cape Verde;Chile;Colombia;Costa Rica;Cyprus;Cameroon;Côte d’Ivoire;Switzerland;Belize;Canada;Belarus;Botswana;Brazil;Bahamas;Bhutan;Brunei;Bolivia;Bonaire, Sint Eustatius and Saba;Bahrain;Benin;Bermuda;Burundi;Antigua and Barbuda;Albania;Andorra;Argentina;Anguilla;Angola;Bulgaria;United Arab Emirates;Afghanistan;Azerbaijan;Belgium;Barbados;Bangladesh;Bosnia and Herzegovina;Aruba;Australia;Austria;Armenia"
Dynamics 365 Customer Voice Additional Responses,4c3cb91a-d6b2-4560-a013-831d73308589,DYN365_CUSTOMER_VOICE_ADDON,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/4c3cb91a-d6b2-4560-a013-831d73308589,,Dyn365E Customer Voice Add-on 1KSurveyResponses,"Andorra;Bouvet Island;British Indian Ocean Territory;English (French Southern Territories);U.S. Outlying Islands;Heard And Mc Donald Islands;Yemen;Wallis and Futuna;Antarctica;Vanuatu;Tuvalu;Tokelau;Swaziland;Somalia;São Tomé and Príncipe;Sierra Leone;St Helena, Ascension, Tristan da Cunha;Solomon Islands;Palau;Pitcairn Islands;Niue;Nauru;Norfolk Island;Mauritania;Northern Mariana Islands;Lesotho;Kiribati;Guinea-Bissau;Equatorial Guinea;Eritrea;Christmas Island;Central African Republic;Cook Islands;Cocos (Keeling) Islands;Burkina Faso;Svalbard and Jan Mayen;Kosovo;Åland Islands;South Georgia And The South Sandwich Islands;South Sudan;Saint Barthélemy;Samoa;British Virgin Islands;Chad;Saint Pierre and Miquelon;Niger;Montserrat;Haiti;Guyana;Guam;Gibraltar;Guinea;Gambia;Guernsey;Grenada;Micronesia;Liberia;Gabon;Falkland Islands;Dominica;Djibouti;Congo;Congo (DRC);American Samoa;Zimbabwe;Zambia;South Africa;U.S. Virgin Islands;Mayotte;Vietnam;Venezuela;Saint Vincent and the Grenadines;Holy See (Vatican City);Uzbekistan;Uruguay;Uganda;United States;Ukraine;Tanzania;Taiwan;Trinidad and Tobago;Turkey;Tunisia;Tonga;Turkmenistan;Timor-Leste;Tajikistan;Thailand;El Salvador;Turks and Caicos Islands;Togo;Sint Maarten;Suriname;Senegal;Slovenia;San Marino;Sweden;Slovakia;Singapore;Seychelles;Saudi Arabia;Rwanda;Russia;Serbia;Romania;Réunion;Qatar;Paraguay;Portugal;Palestinian Territory, Occupied;Puerto Rico;Poland;Pakistan;Philippines;Papua New Guinea;French Polynesia;Peru;Panama;Oman;New Zealand;Nepal;Norway;Netherlands;Nicaragua;Nigeria;New Caledonia;Namibia;Mozambique;Malaysia;Mexico;Malawi;Maldives;Mauritius;Malta;Martinique;Macao SAR;Mongolia;Myanmar;Mali;Marshall Islands;Macedonia, FYRO;Madagascar;Saint Martin;Montenegro;Moldova;Monaco;Morocco;Libya;Latvia;Luxembourg;Lithuania;Sri Lanka;Liechtenstein;Saint Lucia;Kazakhstan;Cayman Islands;Lebanon;Saint Kitts and Nevis;Laos;Kuwait;Korea;Comoros;Cambodia;Kyrgyzstan;Kenya;Japan;Jordan;Jamaica;Jersey;Italy;Iceland;Iraq;India;Isle of Man;Israel;Ireland;Indonesia;Hungary;Croatia;Honduras;Hong Kong SAR;Guatemala;Greece;Guadeloupe;Greenland;Ghana;French Guiana;Georgia;United Kingdom;Faroe Islands;France;Fiji;Finland;Ethiopia;Spain;Egypt;Estonia;Ecuador;Algeria;Dominican Republic;Cyprus;Denmark;Germany;Czechia;Curaçao;Cape Verde;Cameroon;Costa Rica;Colombia;Chile;Côte d’Ivoire;Switzerland;Belize;Canada;Belarus;Botswana;Bhutan;Brazil;Bahamas;Bonaire, Sint Eustatius and Saba;Bolivia;Brunei;Bermuda;Benin;Burundi;Bahrain;Bulgaria;Belgium;Bangladesh;Barbados;Bosnia and Herzegovina;Azerbaijan;Aruba;Austria;Australia;Angola;Argentina;Armenia;Albania;Anguilla;Antigua and Barbuda;Afghanistan;United Arab Emirates"
Dynamics 365 Sales Professional Attach to Qualifying Dynamics 365 Base Offer for Faculty,76e6cf04-8975-40eb-8ed6-37f5db93e9a4,D365_SALES_PRO_ATTACH,Purchase,1 Year,Annually;Monthly,1,10000000,0,None,,,/cfc0e4c1-1502-4590-bb76-6209e7304ce6/offers/76e6cf04-8975-40eb-8ed6-37f5db93e9a4,,Attach user subscription offering for Dynamics 365 Sales Professional. Requires qualifying Dynamics 365 base offer.,"Cyprus;French Guiana;Croatia;Indonesia;Nepal;Peru;Panama;Poland;Portugal;Slovenia;Congo;Togo;Guinea;Cook Islands;Sierra Leone;St Helena, Ascension, Tristan da Cunha;Somalia;São Tomé and Príncipe;U.S. Outlying Islands;Northern Mariana Islands;British Indian Ocean Territory;English (French Southern Territories);Bouvet Island;Nauru;Heard And Mc Donald Islands;Wallis and Futuna;Yemen;Vanuatu;Antarctica;Tuvalu;Tokelau;Swaziland;Palau;Solomon Islands;Pitcairn Islands;Niue;Central African Republic;Kiribati;Norfolk Island;Lesotho;Mauritania;British Virgin Islands;Guinea-Bissau;Equatorial Guinea;Eritrea;Christmas Island;Haiti;Guyana;Cocos (Keeling) Islands;Burkina Faso;Svalbard and Jan Mayen;Kosovo;Åland Islands;South Georgia And The South Sandwich Islands;South Sudan;Saint Barthélemy;Chad;Samoa;Saint Pierre and Miquelon;Niger;Montserrat;Guam;Gambia;Gibraltar;Guernsey;Grenada;Gabon;Dominica;Congo (DRC);South Africa;U.S. Virgin Islands;Venezuela;Liberia;Micronesia;Falkland Islands;United States;Djibouti;American Samoa;Taiwan;Zimbabwe;Zambia;Tunisia;Saint Vincent and the Grenadines;Vietnam;Mayotte;Thailand;Holy See (Vatican City);Uzbekistan;Uruguay;Sint Maarten;Uganda;Ukraine;Tanzania;Trinidad and Tobago;Turkey;Rwanda;Tajikistan;Tonga;Timor-Leste;Turkmenistan;Turks and Caicos Islands;El Salvador;Puerto Rico;Suriname;Senegal;San Marino;Slovakia;Pakistan;Singapore;Sweden;Seychelles;Saudi Arabia;Russia;Serbia;Romania;Réunion;Qatar;Paraguay;Palestinian Territory, Occupied;Malaysia;Philippines;Papua New Guinea;French Polynesia;New Zealand;Oman;Mongolia;Myanmar;Norway;Netherlands;Mali;Nicaragua;Nigeria;New Caledonia;Namibia;Moldova;Mozambique;Mexico;Malawi;Maldives;Mauritius;Malta;Martinique;Sri Lanka;Macao SAR;Macedonia, FYRO;Kazakhstan;Madagascar;Marshall Islands;Korea;Kuwait;Saint Martin;Montenegro;Monaco;Morocco;Libya;Latvia;Kenya;Lithuania;Luxembourg;Liechtenstein;India;Saint Lucia;Lebanon;Laos;Cayman Islands;Saint Kitts and Nevis;Comoros;Cambodia;Kyrgyzstan;Japan;Jordan;Jamaica;Jersey;Italy;Iceland;Iraq;Israel;Isle of Man;Ireland;Hungary;Ethiopia;Spain;Honduras;Hong Kong SAR;Guatemala;Greece;Guadeloupe;Greenland;Georgia;Ghana;United Kingdom;France;Faroe Islands;Costa Rica;Finland;Fiji;Egypt;Ecuador;Estonia;Belarus;Algeria;Belize;Dominican Republic;Denmark;Germany;Czechia;Brunei;Curaçao;Cape Verde;Colombia;Burundi;Bahrain;Cameroon;Chile;Côte d’Ivoire;Switzerland;Botswana;Canada;Bhutan;Bahamas;Brazil;Bonaire, Sint Eustatius and Saba;Angola;Andorra;Bolivia;Afghanistan;Albania;Anguilla;Bermuda;Benin;Bulgaria;Belgium;Bangladesh;Barbados;Bosnia and Herzegovina;Azerbaijan;Aruba;Australia;Austria;Argentina;Antigua and Barbuda;Armenia;United Arab Emirates"
